buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
5015.0,5.0,1000.0,23.99440596117653,5.31534688810593,5000,5000.0,188.13447737693787
6018.0,6.0,1000.0,24.301627448138582,14.092387633634718,6000,6000.0,259.09477496147156
7021.0,7.0,1000.0,24.36826467956981,14.071899180224333,7000,7000.0,330.1583878993988
8024.0,8.0,1000.0,24.922943138620013,14.078625701340993,8000,8000.0,401.18804907798767
9027.0,9.0,1000.0,56.16474536581596,14.079650152833528,9000,9000.0,472.2125415802002
10030.0,10.0,1000.0,25.054709635222412,14.064443848650928,10000,10000.0,543.3138253688812
11033.0,11.0,1000.0,8.994441658147736,10.590445842296,11000,11000.0,637.738557100296
12036.0,12.0,1000.0,23.95507608322236,14.088706939555733,12000,12000.0,708.7173924446106
13039.0,13.0,1000.0,23.719091740969574,14.076641826528368,13000,13000.0,779.757063627243
14042.0,14.0,1000.0,11.708147074395074,14.098802294055101,14000,14000.0,850.6850757598877
15045.0,15.0,1000.0,18.12567339190474,14.076353696872907,15000,15000.0,921.7262008190155
16048.0,16.0,1000.0,72.7741221428188,14.079576517034319,16000,16000.0,992.7510650157928
17051.0,17.0,1000.0,8.733855101589704,14.05707150843186,17000,17000.0,1063.8896379470825
18054.0,18.0,1000.0,22.73836911616435,14.06782513193852,18000,18000.0,1134.9738323688507
19057.0,19.0,1000.0,24.83808061559452,14.075522868613726,19000,19000.0,1206.0191507339478
20060.0,20.0,1000.0,11.194603133136349,14.080266918341197,20000,20000.0,1277.0405325889587
21063.0,21.0,1000.0,11.322712839508199,10.577851915898897,21000,21000.0,1371.5776855945587
22066.0,22.0,1000.0,50.83512495905371,14.046560390024817,22000,22000.0,1442.769492149353
23069.0,23.0,1000.0,20.98709134799624,14.067228469395038,23000,23000.0,1513.8567011356354
24072.0,24.0,1000.0,65.6685138474703,14.06184616861206,24000,24000.0,1584.9711198806763
25075.0,25.0,1000.0,62.0358884234197,14.060580800896128,25000,25000.0,1656.091937303543
26078.0,26.0,1000.0,10.365706333020844,14.091211444814379,26000,26000.0,1727.0581572055817
27081.0,27.0,1000.0,6.169122065543301,14.07353051810625,27000,27000.0,1798.1135334968567
28084.0,28.0,1000.0,4.993201861452037,14.066664173038713,28000,28000.0,1869.203593969345
29087.0,29.0,1000.0,20.830226289330977,14.052888800507963,29000,29000.0,1940.3633410930634
30090.0,30.0,1000.0,49.63092780209347,14.067560859767797,30000,30000.0,2011.4488706588745
31093.0,31.0,1000.0,90.15841496359938,10.585955272709551,31000,31000.0,2105.9136576652527
32096.0,32.0,1000.0,4.951241513302952,14.082087327364327,32000,32000.0,2176.9258580207825
33099.0,33.0,1000.0,20.30597381866368,14.05669636708861,33000,33000.0,2248.0663299560547
34102.0,34.0,1000.0,59.36382305011384,14.08366777941068,34000,34000.0,2319.070561647415
35105.0,35.0,1000.0,25.287498946196955,14.073861836859317,35000,35000.0,2390.124265193939
36108.0,36.0,1000.0,13.095812204853473,14.097582625685586,36000,36000.0,2461.058413743973
37111.0,37.0,1000.0,20.74220297132234,14.088613427754195,37000,37000.0,2532.0377197265625
38114.0,38.0,1000.0,20.80069216781474,14.086774535707585,38000,38000.0,2603.026291847229
39117.0,39.0,1000.0,13.955649507571486,14.073413974682408,39000,39000.0,2674.0822570323944
40120.0,40.0,1000.0,81.50768078998126,14.065490528794367,40000,40000.0,2745.1782495975494
41123.0,41.0,1000.0,5.807097733420299,10.581644406811437,41000,41000.0,2839.6815209388733
42126.0,42.0,1000.0,8.420182933087002,14.095837603576943,42000,42000.0,2910.624449491501
43129.0,43.0,1000.0,20.17552753832793,14.079617588511542,43000,43000.0,2981.649106502533
44132.0,44.0,1000.0,4.97296101644108,14.09047045624922,44000,44000.0,3052.61905837059
45135.0,45.0,1000.0,53.19701243207777,14.057538449105653,45000,45000.0,3123.7552683353424
46138.0,46.0,1000.0,21.12959895865025,14.084112652874623,46000,46000.0,3194.7572572231293
47141.0,47.0,1000.0,19.475163888199276,14.084531778047186,47000,47000.0,3265.757133245468
48144.0,48.0,1000.0,21.29764811545645,14.0740953182808,48000,48000.0,3336.8096582889557
49147.0,49.0,1000.0,19.23756690496529,14.074849699453269,49000,49000.0,3407.8583743572235
50150.0,50.0,1000.0,5.09957425868049,14.086576494146543,50000,50000.0,3478.8479447364807
51153.0,51.0,1000.0,21.138203676602867,10.581828078575878,51000,51000.0,3573.3495757579803
52156.0,52.0,1000.0,107.40490141517415,14.066182709910848,52000,52000.0,3644.4420697689056
53159.0,53.0,1000.0,4.739593620558474,14.070865896201136,53000,53000.0,3715.5109026432037
54162.0,54.0,1000.0,18.91614301516017,14.096129326491024,54000,54000.0,3786.452363014221
55165.0,55.0,1000.0,6.62815217481632,14.105731936376083,55000,55000.0,3857.345529794693
56168.0,56.0,1000.0,19.108351403193314,14.079353912851403,56000,56000.0,3928.3715167045593
57171.0,57.0,1000.0,19.24913221652521,14.079242991483857,57000,57000.0,3999.3980638980865
58174.0,58.0,1000.0,106.15152430659913,14.07811979251792,58000,58000.0,4070.4302768707275
59177.0,59.0,1000.0,19.003276940691393,14.070373761176864,59000,59000.0,4141.501595258713
60180.0,60.0,1000.0,49.93226464472799,14.093333821490495,60000,60000.0,4212.457128286362
61183.0,61.0,1000.0,13.419322166618826,10.59765861072724,61000,61000.0,4306.81759428978
62186.0,62.0,1000.0,8.025788302805834,14.086231898073288,62000,62000.0,4377.8089010715485
63189.0,63.0,1000.0,7.421903792624543,14.088136754548021,63000,63000.0,4448.790608882904
