actor_ent,actor_logprob,actor_loss,batch_reward,buffer_size,critic_loss,critic_q1,critic_q2,critic_target_q,episode,episode_length,episode_reward,fps,frame,step,total_time
6.87887643623352,-4.064090063095093,-2.025422089576721,0.03207645869627595,27081.0,0.023703315962105988,2.0246850514411925,2.024675251245499,2.0251404280662535,27.0,1000.0,6.849681249257756,7.727127469346189,27000,27000.0,3127.572777748108
6.807541429519653,-3.9961127910614014,-2.066427136898041,0.03154033702611923,28084.0,0.03473225476592779,2.0659110021591185,2.0659078314304353,2.0664175477027893,28.0,1000.0,25.83895336699138,7.770547135219893,28000,28000.0,3256.2638449668884
6.735348010063172,-3.928073805809021,-2.0887816116809845,0.03083125251531601,29087.0,0.04273111694678664,2.089951590538025,2.089940159320831,2.0903102149963377,29.0,1000.0,5.324912401206075,7.675348094445454,29000,29000.0,3386.5510959625244
6.662275405883789,-3.858511730670929,-2.1134766919612886,0.030433030497282743,30090.0,0.04935187555477023,2.1144571866989135,2.114441823720932,2.1149995431900024,30.0,1000.0,26.38868170318929,7.646382072643269,30000,30000.0,3517.3319013118744
6.588301835060119,-3.7922613945007324,-2.194789793014526,0.030238381944596767,31093.0,0.046910777892917394,2.1769066348075867,2.1769116497039795,2.177833038330078,31.0,1000.0,31.771169231142103,7.015179391654118,31000,31000.0,3659.87993144989
6.513404834747314,-3.7217396965026857,-2.3997829270362856,0.030514686267822982,32096.0,0.03792278455942869,2.3673968329429624,2.367376136302948,2.3680803327560427,32.0,1000.0,34.99087319769554,7.89698852866876,32000,32000.0,3786.510482311249
6.437561053276062,-3.6504190077781677,-2.558322377204895,0.030122197046875954,33099.0,0.026686626460403203,2.534729178905487,2.5347412567138674,2.535500093460083,33.0,1000.0,11.847790477698315,7.71573575225346,33000,33000.0,3916.1157507896423
6.3607462854385375,-3.5775342817306517,-2.6635265436172486,0.02952997774258256,34102.0,0.018480200439691542,2.6483169174194336,2.64829899597168,2.6489127707481384,34.0,1000.0,12.760847609198095,7.881512687442879,34000,34000.0,4042.9949481487274
6.282935308456421,-3.5050559496879576,-2.744154341697693,0.029763430792838334,35105.0,0.01398020114004612,2.7281273012161256,2.7281045603752134,2.728528607368469,35.0,1000.0,57.21364658900578,7.611963103921008,35000,35000.0,4174.3671045303345
6.204101963996887,-3.4320551905632017,-2.83647470331192,0.030091268096119166,36108.0,0.012014297646470369,2.820964005947113,2.8209533038139343,2.8214570050239565,36.0,1000.0,10.687254895815215,7.675420597843234,36000,36000.0,4304.653125047684
6.124219014167785,-3.3574381370544435,-2.8904532079696654,0.029582639895379542,37111.0,0.010839109387248755,2.882683882236481,2.882680214881897,2.8830707716941832,37.0,1000.0,11.750124580074749,7.631916860219115,37000,37000.0,4435.681807041168
6.04325812625885,-3.283051513195038,-2.934224482059479,0.029837384887039662,38114.0,0.01128757571708411,2.926941090583801,2.926946196079254,2.927303638458252,38.0,1000.0,65.3626199197977,7.703184299740038,38000,38000.0,4565.498252153397
5.961189838409424,-3.2057422518730165,-2.970665301799774,0.029810893140733243,39117.0,0.012844662544317544,2.962986412525177,2.962994757652283,2.963316037654877,39.0,1000.0,10.463081235458532,7.687950487615168,39000,39000.0,4695.571931362152
5.8779833984375,-3.12788171005249,-3.003834599494934,0.030355792950838803,40120.0,0.015163339986465872,2.9954576287269594,2.9954481081962587,2.9957900586128234,40.0,1000.0,62.14094965172446,10.74297716861219,40000,40000.0,4788.655997753143
5.793606774330139,-3.049540868759155,-3.03478697681427,0.029961606193333865,41123.0,0.01626562995929271,3.0263806672096254,3.026381904602051,3.026678331375122,41.0,1000.0,12.240497128321836,12.481524278727315,41000,41000.0,4868.774418354034
5.708026687622071,-2.9698865203857423,-3.060121379852295,0.029947362963110208,42126.0,0.020034268616698683,3.052020947933197,3.052020242214203,3.0524928617477416,42.0,1000.0,14.440395992460141,13.789205802370494,42000,42000.0,4941.2949113845825
5.621208190917969,-2.8890176124572755,-3.073489502429962,0.029491271585226058,43129.0,0.02164656058885157,3.067635181903839,3.0676393513679505,3.0679734411239625,43.0,1000.0,7.400859718152887,13.854727309180456,43000,43000.0,5013.472442150116
5.5331149606704715,-2.808593038082123,-3.08718550491333,0.029671839348971843,44132.0,0.024675509167835116,3.0808103551864625,3.0808000869750978,3.0810268363952638,44.0,1000.0,56.42305630062315,13.815785063705539,44000,44000.0,5085.853418588638
5.4437090101242065,-2.724940312385559,-3.1013063068389894,0.0299824214912951,45135.0,0.027623301964253187,3.094458933830261,3.0944552302360533,3.094949043273926,45.0,1000.0,48.89176957620397,13.470422707968156,45000,45000.0,5160.0901391506195
5.352950631141662,-2.6441154818534853,-3.168163462638855,0.030634939778596163,46138.0,0.02743200815655291,3.1510848360061647,3.1510770106315613,3.15140430021286,46.0,1000.0,69.31691583472731,13.910490992570177,46000,46000.0,5231.978328227997
5.260798230171203,-2.5564447946548463,-3.2870386090278627,0.03097490067407489,47141.0,0.025633591083809734,3.2619417262077333,3.261942895889282,3.262425093173981,47.0,1000.0,37.23536787609109,13.6975753871222,47000,47000.0,5304.983950138092
5.16720837688446,-2.470339951992035,-3.407457911491394,0.03142482801899314,48144.0,0.0250983010455966,3.3818592662811278,3.3818695607185365,3.382239517211914,48.0,1000.0,62.870690151181726,13.829138598638337,48000,48000.0,5377.295034408569
5.072135480880737,-2.3836129150390626,-3.4990527415275574,0.03164731908589601,49147.0,0.022271047780290244,3.4766936326026916,3.476698604106903,3.4770503268241884,49.0,1000.0,33.26570937807351,12.623364999581403,49000,49000.0,5456.513214826584
4.97553178691864,-2.2943352432250976,-3.571223312854767,0.03171834895759821,50150.0,0.022858064027503133,3.550366427898407,3.5503709635734557,3.5508415484428406,50.0,1000.0,21.430039795711828,13.675628436147944,50000,50000.0,5529.63599729538
4.877347199440003,-2.20394060087204,-3.636613920211792,0.031657247565686705,51153.0,0.021887931061908603,3.618133720397949,3.6181465463638305,3.6184064626693724,51.0,1000.0,19.63831490860638,11.608949679874723,51000,51000.0,5615.776435375214
4.777529104232788,-2.114356688976288,-3.70438494348526,0.03179589656740427,52156.0,0.021715698776766656,3.6828574118614195,3.6828516583442688,3.6832419242858885,52.0,1000.0,60.05072864035622,13.718519028949311,52000,52000.0,5688.670601606369
4.676022206306458,-2.0213543667793274,-3.7849898686408996,0.0324448472969234,53159.0,0.021405376054346562,3.7652208075523377,3.765208359241486,3.765591844558716,53.0,1000.0,60.09859313049209,13.556777524313574,53000,53000.0,5762.43444442749
4.572768404960632,-1.9280833320617676,-3.84691548538208,0.03236749498546124,54162.0,0.021130686197429895,3.8265807790756226,3.8265855917930605,3.8269335169792176,54.0,1000.0,39.991229631005915,13.62295861452535,54000,54000.0,5835.839938402176
4.467706513404846,-1.83388188123703,-3.902530659198761,0.0325522386841476,55165.0,0.020045749448239805,3.8837748093605042,3.883760275363922,3.8840266518592834,55.0,1000.0,43.49524765493048,13.587998107187158,55000,55000.0,5909.434297323227
4.360772053718567,-1.737634996175766,-3.953619297981262,0.03301031247153878,56168.0,0.019887135511264205,3.935905346870422,3.935912205696106,3.936237856388092,56.0,1000.0,43.39661961327226,13.60334004020634,56000,56000.0,5982.945655584335
4.251897086143494,-1.640337350130081,-3.9992120628356935,0.033185747023671865,57171.0,0.01803977156803012,3.9827572364807127,3.982748045921326,3.9831343331336977,57.0,1000.0,52.43746959528244,13.500817081430053,57000,57000.0,6057.015247821808
4.141009873390198,-1.539238404750824,-4.03943385887146,0.03329363269358873,58174.0,0.016651540328748524,4.02407852268219,4.024076757907867,4.024192898273468,58.0,1000.0,60.541743032792695,13.70617106896863,58000,58000.0,6129.975085020065
4.028034624099732,-1.4403806512355803,-4.082499840736389,0.03369682246446609,59177.0,0.016859554896131158,4.067967873573303,4.067982153892517,4.06836023569107,59.0,1000.0,30.199973069100295,13.463220865627301,59000,59000.0,6204.251516580582
3.9128911685943604,-1.3371931586265564,-4.113545600891113,0.03396608974412084,60180.0,0.01708632800076157,4.100004413604736,4.100000897407532,4.100324889183044,60.0,1000.0,63.086730642479615,13.559936446074238,60000,60000.0,6277.998175621033
3.795494680404663,-1.2296016390323639,-4.14534139251709,0.034839508771896364,61183.0,0.016306855804286896,4.130577035903931,4.130562353134155,4.130766416549682,61.0,1000.0,62.782501266139874,12.360943460406558,61000,61000.0,6358.898149728775
3.675755198478699,-1.1245350022315979,-4.184563573837281,0.034940598394721745,62186.0,0.016115720440633596,4.17002988910675,4.17004685306549,4.170346047401428,62.0,1000.0,37.53896382994516,13.64703166542046,62000,62000.0,6432.1741580963135
3.5535772881507874,-1.0180193606615067,-4.205952172279358,0.03475198521092534,63189.0,0.015382913673296571,4.191581503868103,4.191583718299865,4.191814787864685,63.0,1000.0,37.5299276779844,13.677005951133754,63000,63000.0,6505.289576053619
3.428859577655792,-0.9072422046661377,-4.221920338630676,0.03462340719997883,64192.0,0.016362302218563853,4.210479436874389,4.2104742002487185,4.210704448699951,64.0,1000.0,36.036644548913046,13.382902000544593,64000,64000.0,6580.011785507202
3.3014942312240603,-0.7994441655874253,-4.2366297750473025,0.035105421159416436,65195.0,0.013992386540398001,4.223069032669067,4.223074469566345,4.223242713928222,65.0,1000.0,61.288222744178746,13.568314635999227,65000,65000.0,6653.7129073143005
3.1713663692474365,-0.6834684256315231,-4.271481075286865,0.03512023358419537,66198.0,0.013856031604111195,4.2565103931427,4.256497538566589,4.256812962532043,66.0,1000.0,27.44545166279561,13.69414285975574,66000,66000.0,6726.736828327179
3.038353485584259,-0.5647615607976914,-4.299372961044312,0.03525222183391452,67201.0,0.014890403021126986,4.284067920684814,4.28406739616394,4.284316825866699,67.0,1000.0,33.88687245319792,13.051992031505536,67000,67000.0,6803.353486299515
2.902324761867523,-0.44858080250024795,-4.34070987701416,0.03501871728897095,68204.0,0.014739631746895611,4.32190247631073,4.321902509689331,4.322084493637085,68.0,1000.0,50.729205217568655,13.542159914878745,68000,68000.0,6877.196950674057
2.7631402649879457,-0.32880730265378955,-4.392968990325928,0.03533439506590366,69207.0,0.014839016690850257,4.372320182800293,4.372307420730591,4.372588768005371,69.0,1000.0,34.83392943690101,13.671038975383414,69000,69000.0,6950.344281196594
2.620650044441223,-0.2033256961554289,-4.440984221458435,0.03559858566895127,70210.0,0.015119940101169049,4.421530529022217,4.421526730537415,4.421719305992126,70.0,1000.0,45.53939600061846,13.489815776114003,70000,70000.0,7024.474279165268
2.4746932582855226,-0.08302934412751346,-4.487678991317749,0.035289460089057686,71213.0,0.015558753438293934,4.468380687713623,4.468387837409973,4.468688623428345,71.0,1000.0,28.2572327543827,11.658119791251172,71000,71000.0,7110.251405000687
2.3250970029830933,0.041752065266482535,-4.519687242507935,0.035385933738201855,72216.0,0.016999048676341773,4.5029844484329224,4.502991717338562,4.503171583175659,72.0,1000.0,26.058905865176925,13.533009766411142,72000,72000.0,7184.144797801971
2.1716750893592836,0.17356500057131052,-4.556486145973206,0.035372917089611294,73219.0,0.017329958053305745,4.537002888679504,4.536995523452759,4.53729379940033,73.0,1000.0,41.80147102916855,13.6256373182496,73000,73000.0,7257.535860776901
2.0142267279624937,0.3081683650910854,-4.581495606422425,0.0352522360868752,74222.0,0.016255131635814907,4.564796394348145,4.564798830032348,4.565024037361145,74.0,1000.0,13.708263165976078,13.469194536704915,74000,74000.0,7331.779351234436
1.8525348801612853,0.4417938621044159,-4.590587724685669,0.03528179001808167,75225.0,0.016106917693279682,4.576192452430725,4.576202224731445,4.576346036911011,75.0,1000.0,34.990383751035836,13.344057224230994,75000,75000.0,7406.719078540802
1.686364405632019,0.5842922554016113,-4.597540869712829,0.035133667893707754,76228.0,0.01544202822446823,4.583313912391662,4.583316730499267,4.583599244117737,76.0,1000.0,61.2739640673551,13.542729045250846,76000,76000.0,7480.559440135956
1.5154601154327392,0.7277211742401123,-4.6035455818176265,0.03503977327793836,77231.0,0.01556146158836782,4.5897817707061765,4.589777471542359,4.589899575233459,77.0,1000.0,20.026230954091453,12.616391993268618,77000,77000.0,7559.821404218674
1.3395442872047425,0.8782814362049103,-4.611050568580628,0.03506077164784074,78234.0,0.01595222872309387,4.598850345611572,4.598851294517517,4.599045548439026,78.0,1000.0,10.021824479151594,13.545399559533854,78000,78000.0,7633.647207736969
1.1583141374588013,1.025055760383606,-4.600562080383301,0.03452466006204486,79237.0,0.01592136671114713,4.589043308258057,4.589049168586731,4.5892992687225345,79.0,1000.0,16.62340697707043,12.652845873400867,79000,79000.0,7712.680811405182
0.9714385499954223,1.1816843045949936,-4.596415368080139,0.03493688467890024,80240.0,0.017380390618927776,4.584214035987854,4.584212956428527,4.584383239746094,80.0,1000.0,72.7036354699991,13.424739044420926,80000,80000.0,7787.1701555252075
0.7785543923377991,1.3460322682857513,-4.601204254150391,0.03536613587662578,81243.0,0.017274787928909064,4.587678719520569,4.587669755935669,4.587870457649231,81.0,1000.0,70.73611275269153,11.932897299580207,81000,81000.0,7870.972100973129
0.5792623529434204,1.5107068955898284,-4.6077556867599485,0.035493706088513134,82246.0,0.018834257557988166,4.594367751121521,4.594368473052978,4.594532196044922,82.0,1000.0,61.87557421420006,13.463619884781082,82000,82000.0,7945.246331453323
0.37312203311920167,1.680796998500824,-4.617842131614685,0.03618957871198654,83249.0,0.018751313665881755,4.603894812583923,4.603896743774414,4.604113498687744,83.0,1000.0,63.04618573235644,13.479606913273487,83000,83000.0,8019.432471752167
0.1596458730697632,1.853834256887436,-4.627004572868347,0.03594154449924827,84252.0,0.019677290199324488,4.612720163345337,4.6127167263031,4.61284538936615,84.0,1000.0,22.00655194613519,13.428176815691359,84000,84000.0,8093.902745723724
-0.06170766305923462,2.0482558393478394,-4.637333946228027,0.03611546888947487,85255.0,0.019623488331213593,4.621833601951599,4.6218540391922,4.622143629074096,85.0,1000.0,68.39227985527022,13.48997457166501,85000,85000.0,8168.031870365143
-0.29154229974746704,2.232795464992523,-4.657331833839416,0.03631384723260999,86258.0,0.019354105113074182,4.641446738243103,4.641443103790283,4.6416123533248905,86.0,1000.0,58.59571191922031,13.445811372164243,86000,86000.0,8242.404474496841
-0.5305340180397033,2.437518587112427,-4.68003755569458,0.036566223952919245,87261.0,0.01978135997056961,4.6644793348312374,4.664461624145508,4.664716287612915,87.0,1000.0,30.08075147415928,13.463457257743313,87000,87000.0,8316.679603099823
-0.7794430246353149,2.6432581186294555,-4.701872029304504,0.03674858096987009,88264.0,0.019075517749413847,4.685333493232727,4.685328845024109,4.68544694519043,88.0,1000.0,71.53557726248934,13.506803944156886,88000,88000.0,8390.716363191605
-1.039128207206726,2.8585962567329406,-4.726090826034546,0.03747474795207381,89267.0,0.02046974796615541,4.711154521942139,4.711165833473205,4.711448155403137,89.0,1000.0,89.61197104397503,13.420986781119781,89000,89000.0,8465.226533412933
-1.3105653076171875,3.089193251609802,-4.739170041084289,0.037371990986168384,90270.0,0.019919666668400168,4.722252603530884,4.722239323616028,4.722457375526428,90.0,1000.0,63.54505846416483,13.473060927379679,90000,90000.0,8539.448717355728
-1.5948687343597412,3.333729651927948,-4.771469655036927,0.03793448333442211,91273.0,0.02082567735388875,4.753806547164917,4.753808083534241,4.753981019973755,91.0,1000.0,28.537171119767233,11.951423202771723,91000,91000.0,8623.120761156082
-1.8933194875717163,3.588699743747711,-4.795933227539063,0.03753929633647204,92276.0,0.022737439703196288,4.778192940711975,4.778199889183044,4.778386481285096,92.0,1000.0,29.389184340845976,13.422422058661883,92000,92000.0,8697.622963905334
-2.207399960517883,3.8530322442054747,-4.818352703094482,0.03773294411599636,93279.0,0.023401579262688755,4.800918992996216,4.800931399345398,4.801161874771118,93.0,1000.0,56.77380749525972,13.485255340749857,93000,93000.0,8771.778030633926
-2.53883851146698,4.138245843410492,-4.851449809074402,0.038063035167753695,94282.0,0.023410260861739515,4.833285236358643,4.833282304763794,4.833488212585449,94.0,1000.0,22.892286963987566,13.426685677996321,94000,94000.0,8846.256575107574
-2.8896672120094298,4.4397659034729005,-4.906567202568054,0.0376067561134696,95285.0,0.02347863301075995,4.878443761825562,4.8784300765991215,4.878665907859802,95.0,1000.0,54.135471819630425,13.494676917592228,95000,95000.0,8920.359869003296
-3.262297339439392,4.781610380172729,-5.014160365104675,0.0380911675170064,96288.0,0.02654061131365597,4.980816204071045,4.980827722549439,4.981013431549072,96.0,1000.0,71.89163757519673,13.457614496988104,96000,96000.0,8994.66724395752
-3.6596201391220093,5.148940012931824,-5.1081620235443115,0.038120450653135775,97291.0,0.027090718030929564,5.076970386505127,5.0769574193954465,5.077229221343994,97.0,1000.0,12.390132623971509,13.372425213205936,97000,97000.0,9069.44799566269
-4.085143372535706,5.542753232955933,-5.172149104118347,0.03819342694059014,98294.0,0.02602292174845934,5.143823637962341,5.143836291313171,5.144113646507263,98.0,1000.0,74.88589882970588,13.452982211997828,98000,98000.0,9143.780956983566
-4.543180252075195,5.974651983261109,-5.246612736701965,0.03855470411479473,99297.0,0.026159911463037134,5.2158942222595215,5.215861860275268,5.216111438751221,99.0,1000.0,89.14631592646681,13.436333571957794,99000,99000.0,9218.206022500992
-5.039116512298584,6.465583333969116,-5.335506667137146,0.03907158525660634,100300.0,0.027563310461118817,5.302505326271057,5.302526568412781,5.302872544288635,100.0,1000.0,84.83869698873266,13.40744138211355,100000,100000.0,9292.791469573975
